geneID,ensembl_gene_id,gene_symbol,mean_logCPM_KD,mean_logCPM_MISC,log2_fold_change_MISC_vs_KD,p_value,adjusted_p_value
ENSG00000288101.1,ENSG00000288101,RP11-596A13.1,0.08021427490747852,0.31370830680670225,0.23349403189922374,0.11539113864333436,0.3109508728425627
ENSG00000183822.3,ENSG00000183822,NCF4-AS1,0.7445755247655733,1.1151269035095515,0.37055137874397814,0.11540185039819696,0.3109508728425627
ENSG00000237036.5,ENSG00000237036,ZEB1-AS1,2.0279882714480255,1.5857332121392154,-0.44225505930881015,0.11540646761453649,0.3109508728425627
ENSG00000179598.6,ENSG00000179598,PLD6,0.9621506005708955,0.6517979544145729,-0.31035264615632263,0.11542946223031464,0.3109834969415418
ENSG00000120885.22,ENSG00000120885,CLU,9.287824712413395,8.861922236924528,-0.4259024754888667,0.11547540170404241,0.31106420183904465
ENSG00000258752.2,ENSG00000258752,RP11-356K23.1,0.1679827704461617,0.3890897883807795,0.22110701793461782,0.11548119654495094,0.31106420183904465
ENSG00000136051.15,ENSG00000136051,WASHC4,6.459479116311711,6.275976874414533,-0.18350224189717856,0.11549315209486082,0.3110670736132184
ENSG00000147454.14,ENSG00000147454,SLC25A37,8.957706679885609,9.251405596954323,0.2936989170687134,0.11553123672706024,0.3111199947805283
ENSG00000186638.17,ENSG00000186638,KIF24,2.3693691260193055,2.8163339815963138,0.44696485557700827,0.11553458323292881,0.3111199947805283
ENSG00000284722.2,ENSG00000284722,RP11-158C6.4,0.20306555483022684,0.4544375365701578,0.2513719817399309,0.11560637260276743,0.3112810074910502
ENSG00000257195.1,ENSG00000257195,HNRNPA1P50,0.26354524857217115,0.5246106145815687,0.2610653660093975,0.11562863341935135,0.3112810074910502
ENSG00000277825.1,ENSG00000277825,CTD-2013N17.7,0.1376939537682388,0.347407598995586,0.20971364522734717,0.11563502150097542,0.3112810074910502
ENSG00000227676.4,ENSG00000227676,LINC01068,0.144517951824032,0.41815396181199493,0.27363600998796295,0.11563796301529877,0.3112810074910502
ENSG00000237276.8,ENSG00000237276,ANO7L1,0.7479790430959484,1.1520836980466027,0.4041046549506543,0.11574271234361153,0.3115336211069073
ENSG00000279525.1,ENSG00000279525,GS1-306C12.1,0.11595380505924623,0.3307464722067564,0.21479266714751016,0.115831700117322,0.3117222142745508
ENSG00000280086.1,ENSG00000280086,RP11-544P1.3,0.1171695502080632,0.34298368837786514,0.22581413816980195,0.1158346042331568,0.3117222142745508
ENSG00000213050.5,ENSG00000213050,TPM3P1,1.3354263426008308,0.9773503106927871,-0.3580760319080437,0.1159069160812671,0.3118678736652003
ENSG00000152292.17,ENSG00000152292,SH2D6,0.14825182938530723,0.36449938763849404,0.2162475582531868,0.1159105655220693,0.3118678736652003
ENSG00000186723.4,ENSG00000186723,OR10H1,0.14687218054600798,0.38638196063282226,0.23950978008681428,0.11600412030196083,0.3120572010590368
ENSG00000285410.1,ENSG00000285410,GABPB1-IT1,3.4970013198779326,3.115052726889047,-0.3819485929888855,0.11600835970066452,0.3120572010590368
ENSG00000114098.18,ENSG00000114098,ARMC8,6.812108405681146,6.67424965717255,-0.13785874850859603,0.1160137042374491,0.3120572010590368
ENSG00000130589.16,ENSG00000130589,HELZ2,5.3874205917592795,5.66839827647022,0.2809776847109404,0.11603025003989478,0.31207232112227046
ENSG00000172586.8,ENSG00000172586,CHCHD1,4.623577661589054,4.273619597731397,-0.34995806385765693,0.11605547280632016,0.31211077350643396
ENSG00000248610.1,ENSG00000248610,HSPA8P4,0.17518488975914484,0.4295426396330196,0.2543577498738747,0.11608290660641979,0.31214221704292366
ENSG00000258783.1,ENSG00000258783,KRT18P6,0.14314835654173352,0.3918185825433665,0.24867022600163297,0.11609301199171129,0.31214221704292366
ENSG00000271335.6,ENSG00000271335,CCNY-AS1,0.8079784877278128,0.503888522246647,-0.30408996548116574,0.11609994595256823,0.31214221704292366
ENSG00000124203.7,ENSG00000124203,ZNF831,4.375130135828144,3.9843645301564914,-0.3907656056716524,0.11614764044468526,0.31221714732831546
ENSG00000054938.16,ENSG00000054938,CHRDL2,0.3029810305975661,0.6075747683400254,0.30459373774245935,0.1161681004523176,0.31221714732831546
ENSG00000249923.1,ENSG00000249923,LINC02891,0.37183987202208096,0.7098010360026691,0.3379611639805881,0.11617136919026895,0.31221714732831546
ENSG00000100266.19,ENSG00000100266,PACSIN2,7.8357522885040005,7.652972234280166,-0.18278005422383448,0.11618135722865175,0.31221714732831546
ENSG00000198740.9,ENSG00000198740,ZNF652,7.517641019025742,7.386095720013469,-0.13154529901227274,0.11619755952131273,0.31221714732831546
ENSG00000100079.7,ENSG00000100079,LGALS2,3.0002918557545293,2.4709386662495034,-0.5293531895050259,0.11619763982453733,0.31221714732831546
ENSG00000229839.6,ENSG00000229839,AC018462.2,0.1759950445302599,0.4067236278074281,0.2307285832771682,0.11621049885867765,0.31221714732831546
ENSG00000236032.3,ENSG00000236032,OR5H14,0.24563722182285722,0.5373002888935559,0.29166306707069867,0.11621525336210803,0.31221714732831546
ENSG00000250307.2,ENSG00000250307,TUBB8P3,0.19429986187141576,0.5296322706257808,0.335332408754365,0.11628053531499076,0.31228727979653387
ENSG00000224027.1,ENSG00000224027,RP1-231P7P.1,0.0917331395321043,0.28470142571489315,0.19296828618278886,0.11628672325353431,0.31228727979653387
ENSG00000198003.12,ENSG00000198003,ODAD3,0.814254168307023,1.1469759443686398,0.3327217760616168,0.11629515652192339,0.31228727979653387
ENSG00000260220.7,ENSG00000260220,CCDC187,0.6961530757048435,1.0942422051589273,0.3980891294540838,0.11630635758797674,0.31228727979653387
ENSG00000229154.2,ENSG00000229154,KCNQ5-AS1,0.24234320739398474,0.5060900767343802,0.2637468693403955,0.11631140954257532,0.31228727979653387
ENSG00000111252.11,ENSG00000111252,SH2B3,7.38181867286759,7.244337114428446,-0.137481558439144,0.11631391825588482,0.31228727979653387
ENSG00000173452.14,ENSG00000173452,TMEM196,0.205775343644619,0.45317749977689187,0.24740215613227287,0.11631788339407408,0.31228727979653387
ENSG00000154845.16,ENSG00000154845,PPP4R1,7.048316021342161,7.212869506211597,0.16455348486943588,0.11637061575564098,0.3123790021210736
ENSG00000259086.3,ENSG00000259086,KIAA1143P1,0.5067784697071805,0.29957801867006345,-0.2072004510371171,0.11637391796444954,0.3123790021210736
ENSG00000243175.1,ENSG00000243175,RPSAP36,0.341853296591125,0.17268863411612942,-0.1691646624749956,0.1163926040541935,0.31238663219192736
ENSG00000073605.19,ENSG00000073605,GSDMB,1.8695673547879426,2.2980160354053987,0.4284486806174561,0.11639863169680302,0.31238663219192736
ENSG00000142694.7,ENSG00000142694,EVA1B,3.5248778969776766,3.0260809142438374,-0.4987969827338392,0.11642582093128769,0.3124302490111004
ENSG00000237356.7,ENSG00000237356,AL163953.3,1.4361817318754795,1.8925229950935094,0.4563412632180299,0.11645257632519751,0.31244976002468927
ENSG00000243943.10,ENSG00000243943,ZNF512,3.8691690161814263,3.4859706884388264,-0.3831983277425999,0.11646772466652798,0.31244976002468927
ENSG00000108654.16,ENSG00000108654,DDX5,9.094134649837484,8.946882586488169,-0.14725206334931507,0.11647549498488416,0.31244976002468927
ENSG00000137221.14,ENSG00000137221,TJAP1,4.619069922682612,4.872816915358169,0.25374699267555734,0.11647684290775454,0.31244976002468927
ENSG00000078070.13,ENSG00000078070,MCCC1,4.4689992576069635,4.184610081903663,-0.2843891757033008,0.11650417917161236,0.3124641050151044
ENSG00000225756.1,ENSG00000225756,DBH-AS1,0.4187320679309247,0.21471588431989994,-0.20401618361102478,0.11651601935429835,0.3124641050151044
ENSG00000125812.16,ENSG00000125812,GZF1,4.506528949686496,4.212034156906091,-0.29449479278040513,0.11651629025320437,0.3124641050151044
ENSG00000197430.11,ENSG00000197430,OPALIN,0.2037205163152879,0.4373930100898841,0.23367249377459623,0.11652594380472966,0.3124641050151044
ENSG00000178252.18,ENSG00000178252,WDR6,4.8991737146690815,4.498928604807802,-0.40024510986127915,0.11655608039984515,0.31250292604195135
ENSG00000254561.4,ENSG00000254561,RP11-196E1.3,0.2160137645995006,0.4800850654012037,0.2640713008017031,0.11656230053129565,0.31250292604195135
ENSG00000260737.6,ENSG00000260737,LINC01227,0.25056729100358693,0.5508385663224963,0.30027127531890935,0.11659067844260697,0.3125223477275881
ENSG00000133328.4,ENSG00000133328,PLAAT2,0.7160482506450043,0.4148599751719837,-0.30118827547302063,0.11659375789076004,0.3125223477275881
ENSG00000237080.3,ENSG00000237080,EHMT2-AS1,0.6701962362539934,1.0323645588761494,0.36216832262215604,0.11660236582232841,0.3125223477275881
ENSG00000074935.14,ENSG00000074935,TUBE1,3.026740440180106,2.636278482365382,-0.3904619578147237,0.1166198239107679,0.3125398151641801
ENSG00000247287.3,ENSG00000247287,RP11-902B17.1,1.0301595549535656,1.4394994932035687,0.40933993825000314,0.11665518239701424,0.31258102602486526
ENSG00000183668.18,ENSG00000183668,PSG9,0.21713351878028425,0.4668037530966685,0.24967023431638424,0.11666844143274656,0.31258102602486526
ENSG00000103460.17,ENSG00000103460,TOX3,0.4264936439104521,0.7700334480088924,0.3435398040984403,0.11667918687262364,0.31258102602486526
ENSG00000167257.11,ENSG00000167257,RNF214,5.653064355355564,5.451145374802316,-0.20191898055324842,0.11668105017597577,0.31258102602486526
ENSG00000180447.7,ENSG00000180447,GAS1,0.6545019847354316,0.3973687673815427,-0.25713321735388894,0.11669951737315236,0.31258102602486526
ENSG00000185065.6,ENSG00000185065,AC000068.5,0.19848123002657236,0.43197967730561443,0.23349844727904207,0.11670085565200547,0.31258102602486526
ENSG00000228630.5,ENSG00000228630,HOTAIR,0.1363045975990833,0.3834710870584741,0.2471664894593908,0.11675043177873534,0.31268449598643855
ENSG00000256739.1,ENSG00000256739,RP11-45F15.1,0.08829812982521795,0.35109747223323406,0.2627993424080161,0.11677931832241013,0.31268697425544706
ENSG00000168243.11,ENSG00000168243,GNG4,0.3289513182032909,0.6491446664319629,0.320193348228672,0.11678192320572899,0.31268697425544706
ENSG00000172057.10,ENSG00000172057,ORMDL3,5.468014219678764,5.186201324054866,-0.2818128956238981,0.11678419548874062,0.31268697425544706
ENSG00000131503.21,ENSG00000131503,ANKHD1,1.5959622411108947,1.2081027301316132,-0.3878595109792815,0.11682167350475912,0.3127575216829341
ENSG00000286001.1,ENSG00000286001,CTD-2546F11.1,0.27964698119936865,0.1139404849245661,-0.16570649627480255,0.11683244114956905,0.3127575216829341
ENSG00000253873.6,ENSG00000253873,PCDHGA11,0.1908762313556088,0.41059523541828236,0.21971900406267356,0.1168549384666808,0.3127884344302102
ENSG00000227243.3,ENSG00000227243,SLAMF6P1,0.10025266522792649,0.2903835913005945,0.19013092607266802,0.11689930418580523,0.3128778715798475
ENSG00000241313.3,ENSG00000241313,WWTR1-AS1,0.5855687014723312,0.904672198108415,0.31910349663608384,0.11693323298160244,0.3129016381437489
ENSG00000135940.7,ENSG00000135940,COX5B,6.25749269083601,6.448097164432262,0.19060447359625243,0.11694119837781182,0.3129016381437489
ENSG00000214770.3,ENSG00000214770,RP11-544I20.2,0.11429816586483223,0.2893335585568909,0.1750353926920587,0.11695183101572884,0.3129016381437489
ENSG00000198887.9,ENSG00000198887,SMC5,6.347473261012024,6.195856175506558,-0.1516170855054666,0.11695199854585195,0.3129016381437489
ENSG00000230710.2,ENSG00000230710,LINC00332,0.1899460343254918,0.4590821777248495,0.26913614339935765,0.11698505276560883,0.3129038075398698
ENSG00000242622.2,ENSG00000242622,RP11-18H7.1,0.5895017174728238,0.9129381802880655,0.32343646281524174,0.11699531489964825,0.3129038075398698
ENSG00000183977.14,ENSG00000183977,PP2D1,0.08649286092309078,0.290673697627697,0.20418083670460624,0.11700360828662115,0.3129038075398698
ENSG00000233916.1,ENSG00000233916,ZDHHC20P1,0.13228539745318638,0.3458861928072002,0.2136007953540138,0.1170184545849652,0.3129038075398698
ENSG00000198453.13,ENSG00000198453,ZNF568,3.402410255986215,2.959621765578902,-0.44278849040731316,0.11703101079299401,0.3129038075398698
ENSG00000250992.2,ENSG00000250992,RP11-826N14.1,0.1329445102942406,0.3607730032031681,0.22782849290892748,0.11703251681723884,0.3129038075398698
ENSG00000159079.19,ENSG00000159079,CFAP298,1.7738637654343412,2.1500261738243456,0.37616240839000437,0.11705126614295763,0.3129038075398698
ENSG00000230490.3,ENSG00000230490,RP11-141M1.3,0.3720529486859845,0.676332762999861,0.3042798143138765,0.11706974043385934,0.3129038075398698
ENSG00000256892.2,ENSG00000256892,MTRNR2L7,0.1360054687750231,0.3564318219397727,0.2204263531647496,0.11707231327302975,0.3129038075398698
ENSG00000064115.11,ENSG00000064115,TM7SF3,4.732285700066726,4.932372339933408,0.20008663986668118,0.11707291282321788,0.3129038075398698
ENSG00000198707.17,ENSG00000198707,CEP290,5.156980958843062,4.924679735788273,-0.2323012230547885,0.11708419830933477,0.3129038075398698
ENSG00000260714.1,ENSG00000260714,RP11-266L9.1,0.3057032234708427,0.663919544590402,0.3582163211195593,0.11708425396603193,0.3129038075398698
ENSG00000151778.11,ENSG00000151778,SERP2,0.5021655663200498,0.26922044360441205,-0.23294512271563778,0.11716225866037636,0.3130497517522861
ENSG00000105993.15,ENSG00000105993,DNAJB6,7.6212461234183655,7.461855221136965,-0.15939090228140085,0.1171652846249897,0.3130497517522861
ENSG00000161048.12,ENSG00000161048,NAPEPLD,3.1023834742679814,3.4544807867736185,0.35209731250563703,0.11718135455210209,0.3130497517522861
ENSG00000258931.1,ENSG00000258931,RP11-1084I9.2,0.15612030081834,0.36288005264744655,0.20675975182910655,0.11718269955496728,0.3130497517522861
ENSG00000269958.1,ENSG00000269958,RP11-73M18.8,0.7727227774434537,0.4972290603109848,-0.27549371713246895,0.11723141969751225,0.3131452714032577
ENSG00000265533.1,ENSG00000265533,DSEL-AS1,0.14606976770736213,0.3596892986289605,0.21361953092159836,0.11724037939010855,0.3131452714032577
ENSG00000253334.1,ENSG00000253334,RP13-923O23.6,0.3919698938301993,0.2109987514985721,-0.1809711423316272,0.11730741940638788,0.313295039525325
ENSG00000219926.11,ENSG00000219926,OR7E104P,0.1312473865225807,0.381312634313493,0.2500652477909123,0.11733671954242648,0.31334399648957234
ENSG00000285722.1,ENSG00000285722,ABC10-44372100G24.1,0.12621482163739853,0.3635880702505253,0.23737324861312678,0.11740302805434447,0.31345843695421527
ENSG00000177888.8,ENSG00000177888,ZBTB41,4.319888271285827,4.01005076399924,-0.3098375072865869,0.1174120502976944,0.31345843695421527
ENSG00000286341.1,ENSG00000286341,RP11-811I7.3,0.12520845533649663,0.32801787349592243,0.2028094181594258,0.11741249301302609,0.31345843695421527
ENSG00000196950.14,ENSG00000196950,SLC39A10,3.9926992649008577,3.6669556155623924,-0.32574364933846534,0.11743674392988689,0.31348361264801583
ENSG00000129910.8,ENSG00000129910,CDH15,0.2390251286760664,0.5005006251564554,0.26147549648038904,0.11745138064303878,0.31348361264801583
ENSG00000254768.6,ENSG00000254768,CTD-2140G10.2,0.09640605873014779,0.2961110724825332,0.19970501375238542,0.11745484513658591,0.31348361264801583
ENSG00000255226.2,ENSG00000255226,LINC02690,0.12982078600980015,0.35908356824060456,0.2292627822308044,0.11746736620814931,0.3134877413211877
ENSG00000251229.1,ENSG00000251229,RP11-503N18.5,0.9158727598159161,1.306941922277858,0.3910691624619419,0.11751370753654032,0.31356265432494734
ENSG00000173210.20,ENSG00000173210,ABLIM3,8.554308816309153,8.346171031491624,-0.20813778481752898,0.11751739050629723,0.31356265432494734
ENSG00000226472.8,ENSG00000226472,RP11-551L14.4,0.2116451725961111,0.4918894589302897,0.2802442863341786,0.1175467032010855,0.313611290258588
ENSG00000156502.14,ENSG00000156502,SUPV3L1,3.70629704101253,4.0095643238743115,0.3032672828617815,0.11755757530242109,0.313611290258588
ENSG00000139117.14,ENSG00000139117,CPNE8,4.340470148636557,3.9542099997205926,-0.3862601489159645,0.11762082956142576,0.3137507346392463
ENSG00000177752.15,ENSG00000177752,YIPF7,0.42417695962705537,0.7618379689417556,0.3376610093147002,0.11768799847130516,0.313878918535322
ENSG00000271425.9,ENSG00000271425,NBPF10,3.210765762615716,2.746118295465946,-0.4646474671497698,0.1176908596384455,0.313878918535322
ENSG00000263882.2,ENSG00000263882,RN7SL774P,0.2443366540325915,0.10653131926924825,-0.13780533476334325,0.11770698980245908,0.3138867877526757
ENSG00000211728.2,ENSG00000211728,TRBV5-6,0.307219930756353,0.12902625931696668,-0.17819367143938633,0.11771578650123975,0.3138867877526757
ENSG00000167528.13,ENSG00000167528,ZNF641,5.8281736909533075,5.995852985638799,0.1676792946854917,0.11776655913666473,0.3139928624508087
ENSG00000235026.6,ENSG00000235026,DPP10-AS1,0.5083757153603783,0.8534224506863115,0.3450467353259332,0.11782740431577433,0.3140988800898501
ENSG00000243366.3,ENSG00000243366,RN7SL60P,0.11413421134476268,0.3215497628196346,0.20741555147487192,0.11782831334603493,0.3140988800898501
ENSG00000286113.1,ENSG00000286113,LINC01617,0.12445585225221044,0.3077267088041629,0.18327085655195247,0.11784617320024278,0.3141171767881063
ENSG00000165912.16,ENSG00000165912,PACSIN3,0.6017891290666183,1.0095327726485563,0.40774364358193804,0.11789677797165479,0.3142227430059984
ENSG00000169122.11,ENSG00000169122,FAM110B,2.451690140449046,1.9993176679646387,-0.45237247248440715,0.11792272425972458,0.31426257497931637
ENSG00000188013.6,ENSG00000188013,MEIS3P2,1.292334195180245,0.9012034924695979,-0.3911307027106471,0.11797180639083898,0.31436405050006594
ENSG00000224647.2,ENSG00000224647,AC026954.6,0.10197652318332218,0.29776492045668246,0.19578839727336028,0.11798867010554093,0.3143796614340903
ENSG00000220842.6,ENSG00000220842,RPL21P16,0.7797598332553353,0.4983785688397617,-0.28138126441557354,0.1180154903305595,0.3144093044871735
ENSG00000286040.1,ENSG00000286040,RP11-260G13.2,0.22951466133693338,0.5062468790532808,0.27673221771634743,0.11802180816410984,0.3144093044871735
ENSG00000079101.16,ENSG00000079101,CLUL1,0.3384000326482057,0.6408269451967041,0.30242691254849846,0.11804551588870103,0.3144431375304582
ENSG00000150760.13,ENSG00000150760,DOCK1,5.624924360270487,5.384728746370277,-0.2401956139002106,0.1181268462065174,0.31460142387417933
ENSG00000258469.1,ENSG00000258469,CHMP4BP1,1.4860377274318,1.116914175967523,-0.369123551464277,0.11812696465989103,0.31460142387417933
ENSG00000212505.1,ENSG00000212505,RNA5SP299,0.14624328579508092,0.40644118032656334,0.26019789453148245,0.11824349515662846,0.31485422311478994
ENSG00000104371.5,ENSG00000104371,DKK4,0.13163913152626505,0.3861023814492746,0.25446324992300956,0.1182444684563104,0.31485422311478994
ENSG00000135709.13,ENSG00000135709,KIAA0513,7.18460324785411,6.991702255648084,-0.19290099220602563,0.11825495203383678,0.31485422311478994
ENSG00000141076.18,ENSG00000141076,UTP4,4.291317174622332,3.9496190157785462,-0.34169815884378574,0.11826787015272183,0.314859271088784
ENSG00000180316.13,ENSG00000180316,PNPLA1,1.769915832143684,2.2601605999805305,0.49024476783684645,0.11828506232604542,0.31487407183444327
ENSG00000235616.1,ENSG00000235616,ST13P2,0.14477954088189582,0.4007977243601699,0.2560181834782741,0.1182954750027041,0.31487407183444327
ENSG00000168438.15,ENSG00000168438,CDC40,6.068976505919469,5.883679358000634,-0.18529714791883478,0.1183386817214555,0.31495972999674815
ENSG00000184022.4,ENSG00000184022,OR2T10,0.10861333561135399,0.3106591062459813,0.2020457706346273,0.11838508987186216,0.31504235711804746
ENSG00000180869.4,ENSG00000180869,LINC01555,0.12342125294636473,0.3557368862350673,0.23231563328870253,0.11839178406715115,0.31504235711804746
ENSG00000100528.12,ENSG00000100528,CNIH1,4.439272006078534,4.150489449558404,-0.28878255652012985,0.1184253180376712,0.31510204235998673
ENSG00000282998.1,ENSG00000282998,RP11-152D8.1,0.10953192371294104,0.30662148264210753,0.1970895589291665,0.11843627490090239,0.31510204235998673
ENSG00000235749.3,ENSG00000235749,RP11-634B7.4,0.19261215305820795,0.45271976099293865,0.2601076079347307,0.11849575088248243,0.3152309200697516
ENSG00000041982.16,ENSG00000041982,TNC,1.189152520734451,1.654972367786337,0.46581984705188595,0.11852275576525527,0.3152733998687291
ENSG00000237880.2,ENSG00000237880,LINC01885,0.11723842817851698,0.3203698777264714,0.20313144954795442,0.11856707873162045,0.3153433939068606
ENSG00000103966.11,ENSG00000103966,EHD4,5.648913430842238,5.853056718758477,0.20414328791623948,0.11857372737708641,0.3153433939068606
ENSG00000167981.7,ENSG00000167981,ZNF597,2.4678805676245994,2.06098910120064,-0.40689146642395935,0.11859267869077607,0.3153433939068606
ENSG00000261423.1,ENSG00000261423,TMEM202-AS1,1.3939287376818175,1.7838175178927267,0.3898887802109092,0.11859322553880149,0.3153433939068606
ENSG00000155974.13,ENSG00000155974,GRIP1,1.04957762168084,1.494174022670941,0.4445964009901011,0.11866085859118333,0.315493865088956
ENSG00000254233.1,ENSG00000254233,LINC02365,0.14249858653332076,0.34568487309122475,0.203186286557904,0.11868966661835574,0.3155254053581681
ENSG00000259433.2,ENSG00000259433,CTD-2651B20.4,0.11726028833353304,0.31083447188298996,0.19357418354945694,0.11870385184940856,0.3155254053581681
ENSG00000254006.5,ENSG00000254006,RP11-1D12.2,2.1194771721097077,2.5439363234640258,0.4244591513543181,0.1187058577114133,0.3155254053581681
ENSG00000257550.2,ENSG00000257550,RP11-793H13.3,0.24383389515513695,0.49578187557612996,0.251947980420993,0.1187750809802254,0.3156800300782582
ENSG00000104853.16,ENSG00000104853,CLPTM1,4.8543107585077845,5.077225972038257,0.22291521353047283,0.11880229323565826,0.31570518402318964
ENSG00000146414.16,ENSG00000146414,SHPRH,5.340919412891804,5.022386687008836,-0.3185327258829682,0.11880664875198799,0.31570518402318964
ENSG00000169087.11,ENSG00000169087,HSPBAP1,3.6012269066087095,3.924668458975716,0.32344155236700667,0.11890488153230727,0.3159368287463389
ENSG00000124232.11,ENSG00000124232,RBPJL,0.15265750848939785,0.4024061344921631,0.24974862600276526,0.11893126282617728,0.31595365350951193
ENSG00000104093.14,ENSG00000104093,DMXL2,6.482058919074864,6.663233039285794,0.1811741202109305,0.11893333460014639,0.31595365350951193
ENSG00000131389.18,ENSG00000131389,SLC6A6,6.039039098686094,5.809225339626343,-0.2298137590597511,0.11895983565721766,0.3159946685311586
ENSG00000108179.14,ENSG00000108179,PPIF,5.3450721828835706,5.569809663977559,0.22473748109398883,0.11898895323073555,0.3160426255684976
ENSG00000170515.14,ENSG00000170515,PA2G4,6.383549649149347,6.558535761301409,0.1749861121520615,0.11901716406763659,0.3160881655593257
ENSG00000138385.16,ENSG00000138385,SSB,6.513621331014015,6.70300712847942,0.1893857974654054,0.11903051718349707,0.31609424131856256
ENSG00000287987.1,ENSG00000287987,RP11-214L19.2,0.08129358157966066,0.2527579589043941,0.17146437732473346,0.11909193945273351,0.31622553236549295
ENSG00000259462.3,ENSG00000259462,CPEB1-AS1,0.3980201075781168,0.6955727488507699,0.29755264127265313,0.11910392454999598,0.31622553236549295
ENSG00000227790.7,ENSG00000227790,SPECC1P1,0.17302085224045732,0.4810661870551045,0.3080453348146472,0.11911478421427307,0.31622553236549295
ENSG00000272235.1,ENSG00000272235,RP11-22L13.1,0.21601429285599266,0.48524315413432095,0.2692288612783283,0.11912423698750507,0.31622553236549295
ENSG00000226131.1,ENSG00000226131,PPIAP66,0.2346673077752797,0.0977298399901755,-0.13693746778510418,0.11916522581252682,0.3162944291699596
ENSG00000115694.15,ENSG00000115694,STK25,5.29294479698016,5.525225965005127,0.2322811680249668,0.11917233568424963,0.3162944291699596
ENSG00000229007.1,ENSG00000229007,EXOSC3P1,0.11967662599042932,0.32975817509971583,0.2100815491092865,0.11921930423379985,0.31635829894534107
ENSG00000001630.17,ENSG00000001630,CYP51A1,0.573462945891959,0.3515446289197451,-0.22191831697221392,0.1192297224031648,0.31635829894534107
ENSG00000105379.10,ENSG00000105379,ETFB,5.141658616982587,5.347165944561777,0.20550732757918944,0.1192403974136231,0.31635829894534107
ENSG00000205325.3,ENSG00000205325,AC005863.1,0.12980707556817603,0.3661533976804722,0.2363463221122962,0.11924069889884784,0.31635829894534107
ENSG00000224149.1,ENSG00000224149,RP11-510C10.3,0.18684250966900107,0.45014951483731325,0.2633070051683122,0.11931782209469421,0.3165169009062114
ENSG00000265052.2,ENSG00000265052,RN7SL622P,0.337577343042953,0.6150031682833426,0.27742582524038956,0.11932263900647588,0.3165169009062114
ENSG00000070159.14,ENSG00000070159,PTPN3,1.7073043605759743,1.258647023131437,-0.4486573374445373,0.11935231359253239,0.31656318231193525
ENSG00000105258.9,ENSG00000105258,POLR2I,5.287446611800316,5.506398349003233,0.21895173720291705,0.11936225011138608,0.31656318231193525
ENSG00000276550.4,ENSG00000276550,HERC2P2,3.1107742468377815,3.5491998263098945,0.438425579472113,0.11939892443604434,0.3165889912843018
ENSG00000198523.6,ENSG00000198523,PLN,0.1840845537513368,0.4409836610832101,0.25689910733187327,0.11939932292646778,0.3165889912843018
ENSG00000171729.14,ENSG00000171729,TMEM51,0.8646864874963587,1.2460728720293455,0.3813863845329868,0.1194052297170436,0.3165889912843018
ENSG00000259687.2,ENSG00000259687,LINC01220,0.2610618087654954,0.5042771739019053,0.2432153651364099,0.11941635173453302,0.3165890954662339
ENSG00000148734.8,ENSG00000148734,NPFFR1,0.5330681354240118,0.894812500944822,0.36174436552081024,0.11944230002816808,0.31662850246887986
ENSG00000156017.13,ENSG00000156017,CARNMT1,5.604411259634527,5.346912882016776,-0.2574983776177513,0.1194924759211207,0.316705905856564
ENSG00000188687.17,ENSG00000188687,SLC4A5,0.3305298603916152,0.6217994920898331,0.2912696316982179,0.11949367266407782,0.316705905856564
ENSG00000180176.15,ENSG00000180176,TH,0.1076689002673677,0.3040927689910817,0.19642386872371398,0.1195694666757042,0.31687738983747715
ENSG00000228624.7,ENSG00000228624,HDAC2-AS2,0.9792752386768384,1.4062209099927652,0.42694567131592676,0.11960175717075794,0.31693356171983966
ENSG00000165724.6,ENSG00000165724,ZMYND19,3.3250313896044092,2.9060694653736405,-0.4189619242307687,0.11961330128924016,0.3169347523076184
ENSG00000009307.16,ENSG00000009307,CSDE1,10.028173781611493,9.957390418210203,-0.07078336340128999,0.11963291633874158,0.3169573259258479
ENSG00000257800.1,ENSG00000257800,FNBP1P1,1.2031216594901777,0.8592785302391522,-0.34384312925102545,0.11967200513345409,0.31703148461858943
ENSG00000110944.9,ENSG00000110944,IL23A,1.0395271787374747,0.700183642498494,-0.3393435362389807,0.11971657278141543,0.31705516161696207
ENSG00000230387.4,ENSG00000230387,RP4-737E23.7,0.482147912481333,0.8359259555823572,0.3537780431010242,0.11971897798169048,0.31705516161696207
ENSG00000259033.2,ENSG00000259033,RP11-718G2.5,1.370377364958628,1.001393054657629,-0.3689843103009989,0.11972202962328167,0.31705516161696207
ENSG00000149743.14,ENSG00000149743,TRPT1,3.0365203558425264,2.665004870699952,-0.3715154851425746,0.11972785836866566,0.31705516161696207
ENSG00000120694.20,ENSG00000120694,HSPH1,6.694562137237163,6.9619142627345925,0.26735212549742915,0.1197364378465234,0.31705516161696207
ENSG00000163874.11,ENSG00000163874,ZC3H12A,3.680040004111782,4.077542162184774,0.3975021580729923,0.11978234441143114,0.3171346878374487
ENSG00000134070.5,ENSG00000134070,IRAK2,3.870804498758883,4.2592029999156225,0.38839850115673924,0.1197886747100074,0.3171346878374487
ENSG00000167165.19,ENSG00000167165,UGT1A6,0.09415836627476414,0.2979249419002758,0.20376657562551165,0.11980747404292934,0.3171366186082786
ENSG00000232283.1,ENSG00000232283,HSD17B3-AS1,0.12236189463352297,0.3418396079948385,0.2194777133613155,0.11981160778619836,0.3171366186082786
